cell_id,paul15_clusters,dpt_pseudotime_finite
W38741,8Mk,0.36290720105171204
W38742,10GMP,0.03503420576453209
W38744,10GMP,0.053814955055713654
W38745,14Mo,0.04468851536512375
W38747,10GMP,0.0784301683306694
W38748,16Neu,0.17178864777088165
W38750,10GMP,0.03558202460408211
W38751,10GMP,0.058620698750019073
W38752,13Baso,0.07573805749416351
W38753,16Neu,0.2334221452474594
W38754,2Ery,0.5233243107795715
W38755,16Neu,0.1733756959438324
W38756,2Ery,0.6492840051651001
W38757,14Mo,0.17936067283153534
W38758,11DC,0.21188105642795563
W38759,14Mo,0.12352408468723297
W38760,11DC,0.2118803709745407
W38761,14Mo,0.1225062683224678
W38765,13Baso,0.1425722986459732
W38767,2Ery,0.6228947639465332
W38768,2Ery,0.6757277250289917
W38769,16Neu,0.09928220510482788
W38770,2Ery,0.514898419380188
W38771,2Ery,0.6178997755050659
W38772,14Mo,0.08179953694343567
W38773,5Ery,0.5160477161407471
W38774,2Ery,0.6215810775756836
W38775,7MEP,0.2470656931400299
W38776,9GMP,0.10658569633960724
W38777,2Ery,0.6574861407279968
W38778,10GMP,0.05090827867388725
W38779,7MEP,0.20276258885860443
W38781,6Ery,0.3553634583950043
W38782,15Mo,0.1214788407087326
W38783,5Ery,0.5756113529205322
W38784,5Ery,0.5333940386772156
W38785,15Mo,0.14395928382873535
W38786,14Mo,0.08064782619476318
W38788,8Mk,0.25329136848449707
W38789,14Mo,0.12665249407291412
W38790,15Mo,0.13867302238941193
W38791,4Ery,0.488678902387619
W38793,14Mo,0.08427392691373825
W38794,13Baso,0.05646428465843201
W38795,6Ery,0.3617086410522461
W38796,4Ery,0.6439980268478394
W38797,13Baso,0.09748682379722595
W38798,4Ery,0.6093364357948303
W38799,9GMP,0.01699656993150711
W38800,3Ery,0.615408182144165
W38801,8Mk,0.23259349167346954
W38802,8Mk,0.43052908778190613
W38803,15Mo,0.16960234940052032
W38804,2Ery,0.6603577136993408
W38805,12Baso,0.1434977948665619
W38806,3Ery,0.4588615894317627
W38807,15Mo,0.157570943236351
W38808,15Mo,0.15235674381256104
W38809,9GMP,0.023320971056818962
W38810,3Ery,0.5357140898704529
W38811,10GMP,0.016981691122055054
W38812,15Mo,0.179916113615036
W38813,16Neu,0.19434086978435516
W38814,4Ery,0.5568601489067078
W38815,3Ery,0.5616812705993652
W38816,14Mo,0.06853692978620529
W38818,3Ery,0.5546380877494812
W38819,16Neu,0.19003444910049438
W38820,6Ery,0.3815671503543854
W38821,5Ery,0.5146743655204773
W38822,13Baso,0.013440378941595554
W38823,13Baso,0.07564208656549454
W38824,11DC,0.21187148988246918
W38825,13Baso,0.16481323540210724
W38826,8Mk,0.21327891945838928
W38827,2Ery,0.6465638279914856
W38828,13Baso,0.09965384751558304
W38829,13Baso,0.09732646495103836
W38830,8Mk,0.21454301476478577
W38831,8Mk,0.23332908749580383
W38832,15Mo,0.10918337851762772
W38833,14Mo,0.06125396490097046
W38834,14Mo,0.16599228978157043
W38835,19Lymph,0.7556706666946411
W38836,6Ery,0.27471160888671875
W38837,5Ery,0.42826759815216064
W38838,15Mo,0.11208345741033554
W38839,7MEP,0.2627100646495819
W38840,15Mo,0.18159742653369904
W38841,15Mo,0.16043874621391296
W38843,6Ery,0.480673611164093
W38845,12Baso,0.0887744352221489
W38846,2Ery,0.5819548964500427
W38847,13Baso,0.08352405577898026
W38848,3Ery,0.4363512098789215
W38849,4Ery,0.5271747708320618
W38850,14Mo,0.0982743352651596
W38851,10GMP,0.026047412306070328
W38852,16Neu,0.17398443818092346
W38853,15Mo,0.20791076123714447
W38854,6Ery,0.24646307528018951
W38855,13Baso,0.1180984303355217
W38856,19Lymph,0.8685407638549805
W38858,15Mo,0.23912440240383148
W38859,6Ery,0.24501264095306396
W38860,2Ery,0.6379116177558899
W38861,15Mo,0.16672635078430176
W38862,3Ery,0.5927030444145203
W38863,13Baso,0.035250306129455566
W38864,6Ery,0.3170899450778961
W38865,13Baso,0.11225587874650955
W38866,9GMP,0.08716969937086105
W38867,10GMP,0.05595547705888748
W38868,10GMP,0.01134954858571291
W38869,14Mo,0.10057558864355087
W38870,2Ery,0.6386823654174805
W38871,6Ery,0.26374712586402893
W38872,10GMP,0.014675193466246128
W38873,7MEP,0.25359266996383667
W38874,6Ery,0.2515742778778076
W38875,14Mo,0.10009851306676865
W38876,2Ery,0.6099982857704163
W38877,2Ery,0.6055001020431519
W38878,7MEP,0.23544567823410034
W38879,5Ery,0.5074273347854614
W38880,13Baso,0.06613022089004517
W38881,13Baso,0.11073049902915955
W38882,14Mo,0.12889613211154938
W38883,3Ery,0.6648080348968506
W38884,13Baso,0.14432048797607422
W38886,4Ery,0.5598328709602356
W38887,3Ery,0.546081006526947
W38889,2Ery,0.6693679690361023
W38890,15Mo,0.1324596405029297
W38891,7MEP,0.26523494720458984
W38892,1Ery,0.7567031979560852
W38893,15Mo,0.16154105961322784
W38894,2Ery,0.6600958704948425
W38895,13Baso,0.05176016315817833
W38896,8Mk,0.21267962455749512
W38897,9GMP,0.015583012253046036
W38898,19Lymph,0.9327850341796875
W38899,11DC,0.21187758445739746
W38900,8Mk,0.2089949995279312
W38901,17Neu,0.2519950866699219
W38902,13Baso,0.05430940166115761
W38903,13Baso,0.08125647902488708
W38904,13Baso,0.06816421449184418
W38905,3Ery,0.6532822251319885
W38906,12Baso,0.24365651607513428
W38907,16Neu,0.23307132720947266
W38908,10GMP,0.06528109312057495
W38909,15Mo,0.1563175767660141
W38910,7MEP,0.26058846712112427
W38911,13Baso,0.0943368598818779
W38912,13Baso,0.1435072422027588
W38913,14Mo,0.1362832635641098
W38914,16Neu,0.21514317393302917
W38915,3Ery,0.567531943321228
W38916,7MEP,0.23137395083904266
W38917,13Baso,0.13430030643939972
W38918,13Baso,0.09310758858919144
W38919,3Ery,0.5399446487426758
W38920,1Ery,0.6792068481445312
W38921,14Mo,0.05780677869915962
W38922,15Mo,0.135422483086586
W38923,10GMP,0.01952153630554676
W38924,15Mo,0.12989859282970428
W38925,4Ery,0.5375885367393494
W38926,9GMP,0.09837236255407333
W38927,14Mo,0.1514681577682495
W38928,9GMP,0.030022529885172844
W38929,13Baso,0.030258608981966972
W38930,10GMP,0.059388283640146255
W38931,9GMP,0.06657590717077255
W38932,5Ery,0.44166603684425354
W38933,2Ery,0.5718658566474915
W38934,7MEP,0.23439650237560272
W38935,13Baso,0.11559765040874481
W38937,6Ery,0.36759474873542786
W38938,7MEP,0.2441786825656891
W38939,10GMP,0.028122849762439728
W38940,7MEP,0.2578085660934448
W38941,10GMP,0.015142185613512993
W38942,3Ery,0.5563817024230957
W38943,5Ery,0.5425757169723511
W38944,10GMP,0.06998584419488907
W38945,6Ery,0.34421658515930176
W38946,19Lymph,0.8193365931510925
W38947,8Mk,0.22544798254966736
W38948,4Ery,0.5584841966629028
W38949,14Mo,0.07511498034000397
W38950,16Neu,0.18965815007686615
W38951,14Mo,0.04610525071620941
W38952,10GMP,0.03417641296982765
W38953,10GMP,0.07207208126783371
W38954,13Baso,0.09930933266878128
W38955,7MEP,0.2489645928144455
W38956,15Mo,0.2212720662355423
W38957,10GMP,0.02874745987355709
W38958,15Mo,0.13234898447990417
W38959,15Mo,0.14262281358242035
W38960,14Mo,0.13639529049396515
W38961,5Ery,0.4675270617008209
W38962,13Baso,0.11806449294090271
W38963,9GMP,0.08640684187412262
W38964,7MEP,0.25950488448143005
W38965,14Mo,0.15898247063159943
W38966,6Ery,0.4243130087852478
W38967,2Ery,0.6166344881057739
W38968,8Mk,0.218806654214859
W38969,7MEP,0.25603124499320984
W38970,5Ery,0.5022692680358887
W38971,7MEP,0.1781296283006668
W38972,13Baso,0.08370263874530792
W38973,7MEP,0.25506120920181274
W38974,5Ery,0.5078075528144836
W38975,8Mk,0.211494579911232
W38976,2Ery,0.5910518765449524
W38977,2Ery,0.6457329988479614
W38978,4Ery,0.5090663433074951
W38979,14Mo,0.13130131363868713
W38980,15Mo,0.2374611347913742
W38981,13Baso,0.07291387766599655
W38982,3Ery,0.668605387210846
W38983,2Ery,0.5138288736343384
W38985,5Ery,0.35388216376304626
W38987,13Baso,0.03827131167054176
W38989,3Ery,0.5817349553108215
W38990,6Ery,0.23018912971019745
W38991,8Mk,0.21656179428100586
W38992,6Ery,0.2860114276409149
W38993,15Mo,0.20897237956523895
W38994,2Ery,0.5643434524536133
W38996,5Ery,0.543874979019165
W38997,6Ery,0.34215402603149414
W38998,9GMP,0.12338603287935257
W38999,8Mk,0.20829062163829803
W39000,15Mo,0.22585973143577576
W39001,13Baso,0.07203487306833267
W39002,10GMP,0.04726135730743408
W39003,15Mo,0.14959417283535004
W39004,15Mo,0.20385859906673431
W39005,2Ery,0.6575113534927368
W39006,13Baso,0.07569142431020737
W39007,14Mo,0.07702747732400894
W39008,9GMP,0.15713374316692352
W39009,2Ery,0.5709868669509888
W39010,3Ery,0.6114470958709717
W39011,17Neu,0.12793846428394318
W39012,16Neu,0.17299535870552063
W39013,13Baso,0.10489791631698608
W39015,6Ery,0.36775508522987366
W39017,13Baso,0.07823232561349869
W39018,10GMP,0.05247974395751953
W39019,13Baso,0.1216486468911171
W39020,13Baso,0.15799930691719055
W39021,2Ery,0.49797144532203674
W39022,6Ery,0.23822224140167236
W39023,15Mo,0.21719467639923096
W39024,14Mo,0.1543145477771759
W39025,14Mo,0.0706305205821991
W39026,13Baso,0.1080281138420105
W39027,14Mo,0.05641878396272659
W39028,6Ery,0.3895033895969391
W39029,13Baso,0.090768001973629
W39030,17Neu,0.08443606644868851
W39031,2Ery,0.5170978307723999
W39032,6Ery,0.3180529773235321
W39033,7MEP,0.25840336084365845
W39034,10GMP,0.013892333023250103
W39035,10GMP,0.018507223576307297
W39036,6Ery,0.3918706178665161
W39037,15Mo,0.17258191108703613
W39038,15Mo,0.13710170984268188
W39039,6Ery,0.2622239589691162
W39040,4Ery,0.485151082277298
W39041,8Mk,0.2721554934978485
W39042,6Ery,0.2671605944633484
W39043,13Baso,0.10568416863679886
W39044,13Baso,0.04343358799815178
W39045,5Ery,0.4825723469257355
W39047,10GMP,0.092763252556324
W39048,10GMP,0.1824677437543869
W39050,10GMP,0.010516432113945484
W39051,2Ery,0.6103750467300415
W39052,11DC,0.21188367903232574
W39053,16Neu,0.22250141203403473
W39054,14Mo,0.0893397107720375
W39055,5Ery,0.43233945965766907
W39056,10GMP,0.11466555297374725
W39057,6Ery,0.4210268259048462
W39058,2Ery,0.6169306039810181
W39059,10GMP,0.05465465039014816
W39060,15Mo,0.19023065268993378
W39061,16Neu,0.15824921429157257
W39062,6Ery,0.25017231702804565
W39063,19Lymph,0.9189026355743408
W39064,10GMP,0.04887910932302475
W39065,15Mo,0.13413523137569427
W39066,13Baso,0.12100408226251602
W39067,5Ery,0.3766094744205475
W39068,7MEP,0.24240997433662415
W39069,4Ery,0.531101405620575
W39070,7MEP,0.16931410133838654
W39071,3Ery,0.4354152977466583
W39072,19Lymph,0.9104297757148743
W39073,13Baso,0.12407222390174866
W39074,13Baso,0.18953576683998108
W39075,13Baso,0.04210168868303299
W39076,3Ery,0.573222279548645
W39077,1Ery,0.7192205190658569
W39078,15Mo,0.14077569544315338
W39079,8Mk,0.23062299191951752
W39081,7MEP,0.2711240351200104
W39082,7MEP,0.24754613637924194
W39083,13Baso,0.012706652283668518
W39084,13Baso,0.02788376808166504
W39085,5Ery,0.4678992033004761
W39087,6Ery,0.2704958915710449
W39088,15Mo,0.18689677119255066
W39089,13Baso,0.12692518532276154
W39090,14Mo,0.12954631447792053
W39091,10GMP,0.2044321447610855
W39092,13Baso,0.07798107713460922
W39093,7MEP,0.26889440417289734
W39094,15Mo,0.17075850069522858
W39095,8Mk,0.2030131220817566
W39096,9GMP,0.05613626912236214
W39097,4Ery,0.47962355613708496
W39098,17Neu,0.08799330145120621
W39099,2Ery,0.5821861624717712
W39100,14Mo,0.07203476876020432
W39101,15Mo,0.18318188190460205
W39103,14Mo,0.14168685674667358
W39104,6Ery,0.5108625888824463
W39105,6Ery,0.30117881298065186
W39106,10GMP,0.03388451039791107
W39107,6Ery,0.273601233959198
W39109,13Baso,0.04108278453350067
W39110,6Ery,0.27134448289871216
W39111,12Baso,0.08201850950717926
W39112,3Ery,0.6447427868843079
W39113,13Baso,0.12639403343200684
W39114,13Baso,0.12937705218791962
W39115,16Neu,0.22562620043754578
W39116,10GMP,0.025318177416920662
W39117,16Neu,0.191588893532753
W39118,13Baso,0.11751663684844971
W39119,5Ery,0.43532150983810425
W39120,2Ery,0.6326552629470825
W39121,9GMP,0.039227865636348724
W39122,16Neu,0.259022057056427
W39123,8Mk,0.2160455882549286
W39124,11DC,0.21188007295131683
W39125,13Baso,0.06574170291423798
W39126,10GMP,0.05724307894706726
W39127,5Ery,0.5123430490493774
W39128,15Mo,0.10047149658203125
W39129,13Baso,0.1340588629245758
W39130,9GMP,0.018500754609704018
W39131,14Mo,0.13821396231651306
W39134,13Baso,0.04609245806932449
W39135,14Mo,0.06710967421531677
W39137,15Mo,0.1035057082772255
W39138,15Mo,0.15408453345298767
W39139,10GMP,0.04738031327724457
W39140,15Mo,0.23948444426059723
W39141,16Neu,0.18687130510807037
W39142,6Ery,0.3977481722831726
W39143,2Ery,0.534982442855835
W39144,13Baso,0.06522370874881744
W39145,5Ery,0.27025073766708374
W39146,7MEP,0.2359331250190735
W39147,19Lymph,0.9092097282409668
W39148,6Ery,0.40159717202186584
W39149,13Baso,0.11954626441001892
W39150,2Ery,0.5807682871818542
W39151,11DC,0.21187913417816162
W39152,7MEP,0.24194596707820892
W39153,13Baso,0.10138542950153351
W39154,2Ery,0.5565497279167175
W39155,14Mo,0.10692144930362701
W39156,13Baso,0.11507540941238403
W39157,8Mk,0.21449121832847595
W39158,13Baso,0.1201896071434021
W39159,7MEP,0.19017210602760315
W39160,10GMP,0.013255798257887363
W39161,10GMP,0.06522572040557861
W39162,14Mo,0.07759881019592285
W39163,16Neu,0.1948366016149521
W39164,2Ery,0.5340931415557861
W39165,13Baso,0.13494642078876495
W39166,7MEP,0.2162269651889801
W39167,15Mo,0.11750756204128265
W39168,3Ery,0.6153627038002014
